,last_scraped,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3327,9/28/2024,Martin,8/17/2012,"Oslo, Norway",within a day,100%,10%,f,t,t,Entire condo,Entire home/apt,2 baths,4170.00,t,9/28/2024,1/2/2023,9/4/2024,no reviews,f,7.04E+17,3291987,1,1,5,1,2,2,2,185.9,2,2,187.4,188.8,2,189.2,24,84,4,1,1,5,5,5,5,5,1,0,0,0.19
3328,9/28/2024,Christoffer,7/29/2013,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire home,Entire home/apt,1.5 baths,0.00,t,9/28/2024,12/16/2022,12/16/2022,no reviews,f,7.04E+17,7810392,2,2,4,1,3,0,2.1,365,2.3,2.7,365,365,2.4,365,0,0,1,0,0,5,5,5,5,5,1,0,0,0.05
3329,9/28/2024,Monica,2/18/2017,"Oslo, Norway",within an hour,100%,98%,t,t,t,Entire condo,Entire home/apt,1 bath,1021.00,t,9/28/2024,9/6/2022,9/24/2024,no reviews,f,7.04E+17,117007369,1.3,1.4,2,1,0,1,1,185.9,1,4,187.4,188.8,2.1,189.2,13,56,7.2,3.3,0.3,4.89,4.91,4.88,4.87,4.63,1,0,0,1
3330,9/28/2024,Julie,7/10/2017,"Oslo, Norway",within a few hours,100%,63%,f,t,f,Entire condo,Entire home/apt,1 bath,1100.00,t,9/28/2024,9/11/2022,8/20/2024,no reviews,f,7.05E+17,139675614,1,1,2,1,1,1,2,25,2,2,25,25,2,25,13,73,12,3,0,4.75,4.92,4.83,5,4.75,1,0,0,0.48
3331,9/28/2024,Lars,2/20/2015,"Oslo, Norway",within an hour,100%,43%,f,t,t,Entire condo,Entire home/apt,1 bath,1350.00,t,9/28/2024,9/11/2022,8/31/2024,no reviews,f,7.05E+17,28060160,1,1.4,6,1,2,2,1,365,1,1,365,365,1,365,0,0,15,6,1,5,5,5,5,4.93,1,0,0,0.6
3332,9/28/2024,Rune,8/30/2022,10,within an hour,100%,86%,f,f,t,Entire condo,Entire home/apt,1 bath,1226.00,t,9/28/2024,9/3/2022,9/17/2024,no reviews,f,7.05E+17,477389026,1,1,2,1,1,1,2,365,2,2,365,365,2,365,28,32,9,3,0.3,4.78,5,4.89,4.89,4.89,1,0,0,0.36
3333,9/28/2024,Inger Johanne,8/30/2022,10,within a day,100%,85%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,9/24/2022,6/14/2024,no reviews,f,7.05E+17,477390660,1,1,3,1,1,0,2,365,2,2,365,365,2,365,0,0,7.2,14,0,4.97,4.91,4.91,4.98,4.88,1,0,0,2.36
3334,9/28/2024,Julie,10/7/2015,"Oslo, Norway",within a few hours,100%,50%,t,t,t,Entire condo,Entire home/apt,1 bath,900.00,t,9/28/2024,10/9/2022,8/12/2024,no reviews,f,7.05E+17,46012093,1,1,2,1,1,2,3,10,3,3,10,10,3,10,7,7,11,4,0,4.91,4.91,4.91,5,4.91,1,0,0,0.46
3335,9/28/2024,Kristin,1/31/2017,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire condo,Entire home/apt,1 bath,1900.00,t,9/28/2024,9/17/2022,10/9/2022,no reviews,f,7.05E+17,114117301,1,1,3,1,2,2,2,14,2,2,14,14,2,14,29,89,3,0,0,5,5,5,5,5,1,0,0,0.12
3336,9/28/2024,Bjørn-Magnus,2/27/2017,"Oslo, Norway",within a day,100%,42%,f,t,t,Entire condo,Entire home/apt,1 bath,1700.00,t,9/28/2024,8/5/2023,11/12/2023,no reviews,f,7.06E+17,118314015,1,1,3,1,2,1,2,14,2,2,14,14,2,14,28,88,9,5,0,4.89,4.78,5,4.78,4.89,1,0,0,0.64
3337,9/28/2024,Tiril,10/15/2021,10,within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,0 baths,950.00,t,9/28/2024,9/22/2022,9/22/2022,no reviews,f,7.06E+17,427536647,1,1,2,1,1,1,1,30,1,1,30,30,1,30,23,76,1,0,0,5,5,4,5,5,1,0,0,0.04
3338,9/28/2024,Wanja,8/31/2022,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,950.00,t,9/28/2024,9/4/2022,9/18/2024,no reviews,f,7.06E+17,477530826,2,2,4,1,2,2,2,185.9,2,2,187.4,188.8,2,189.2,26,86,7.2,3.3,0.3,4.92,4.95,4.86,4.87,4.84,1,0,0,3.61
3339,9/28/2024,Vilde,10/3/2018,"Oslo, Norway",within a few hours,100%,67%,f,t,t,Entire condo,Entire home/apt,1 bath,1600.00,t,9/28/2024,9/26/2022,7/31/2024,no reviews,f,7.06E+17,218551916,1,2,5,1,2,2,4,365,4,4,365,365,4,365,0,19,7,2,0,5,4.86,5,5,4.86,1,0,0,0.29
3340,9/28/2024,Christian Ashton,7/15/2022,10,within a few hours,100%,77%,t,t,t,Entire condo,Entire home/apt,1 bath,836.00,t,9/28/2024,9/6/2022,9/14/2024,no reviews,f,7.06E+17,469598902,1,2,2,1,0,1,3,28,3,3,28,28,3,28,0,0,7.2,3.3,0.3,4.8,4.92,4.66,4.68,4.94,1,0,0,1
3341,9/28/2024,Natalie,12/19/2016,"Oslo, Norway",within a few hours,86%,20%,f,t,t,Entire condo,Entire home/apt,1.5 baths,1200.00,t,9/28/2024,10/15/2022,8/6/2024,no reviews,f,7.06E+17,107759394,1,1,3,1,1,1,2,90,2,2,90,90,2,90,28,88,4,1,0,4.75,4.5,4.5,4.25,4.75,1,0,0,0.17
3342,9/28/2024,Jeanine,11/11/2015,"Oslo, Norway",within an hour,100%,86%,t,t,t,Entire condo,Entire home/apt,1 bath,1350.00,t,9/28/2024,9/18/2022,9/6/2024,no reviews,f,7.06E+17,48797400,1,1,2,1,1,1,2,365,2,2,365,365,2,365,0,56,28,12,1,4.89,4.86,4.93,4.86,4.93,1,0,0,1.13
3343,9/28/2024,Kornelia,3/15/2017,"Bergen, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,1750.00,t,9/28/2024,never,no reviews,no reviews,f,7.06E+17,120928613,1,1,2,1,1,1,3,100,3,3,100,100,3,100,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.13
3344,9/28/2024,Edriz,9/14/2022,10,within a day,100%,50%,f,t,f,Entire condo,Entire home/apt,1 bath,4557.00,f,9/28/2024,never,no reviews,no reviews,f,7.07E+17,479449579,1,1,4,1,1,1,2,2,2,2,2,2,2,2,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.13
3345,9/28/2024,Haider,7/10/2018,10,a few days or more,25%,25%,f,t,f,Entire condo,Entire home/apt,1 bath,1150.00,t,9/28/2024,9/7/2022,10/18/2022,no reviews,f,7.07E+17,201248633,1,1,4,1,2,2,3,185.9,3,3,187.4,188.8,3,189.2,0,0,4,0,0,5,5,5,5,4.75,1,0,0,0.16
3346,9/28/2024,Edda Gjesvold,9/1/2022,10,within an hour,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,2214.00,t,9/28/2024,10/14/2022,8/24/2024,no reviews,t,7.07E+17,477696169,1,1,5,1,2,1.2,3,31,3,3,187.4,188.8,3,189.2,16,63,32,16,0,4.97,4.94,4.94,5,4.94,1,0,0,1.34
3347,9/28/2024,Helene,8/3/2016,"Oslo, Norway",within a few hours,86%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,1200.00,t,9/28/2024,9/4/2022,8/15/2024,no reviews,f,7.07E+17,87675069,1,1,2,1,1,1,2.1,365,2,5,365,365,4.7,365,21,62,9,3,0,5,4.78,4.89,4.78,5,1,0,0,0.36
3348,9/28/2024,Thora,5/20/2015,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,2 baths,0.00,t,9/28/2024,9/29/2022,7/1/2023,no reviews,f,7.08E+17,33846144,1,1,4,1,2,0,2.1,28,5,5,187.4,188.8,5,189.2,0,0,2,0,0,5,5,5,5,5,1,0,0,0.08
3349,9/28/2024,Nora Brudal,9/4/2015,"Oslo, Norway",within an hour,100%,88%,f,t,t,Entire condo,Entire home/apt,1 bath,1750.00,t,9/28/2024,9/18/2022,8/26/2024,no reviews,f,7.08E+17,43349513,1,1,5,1,3,3,2,365,2,2,365,365,2,365,3,3,10,6,0,5,4.8,4.9,5,5,1,0,0,0.4
3350,9/28/2024,Biljana,9/3/2022,"Oslo, Norway",within an hour,100%,81%,t,t,t,Private room in condo,Private room,1 shared bath,550.00,t,9/28/2024,9/16/2022,9/12/2024,no reviews,f,7.08E+17,477982511,1,1,1,1,1,1,2,14,2,2,14,14,2,14,20,26,31,10,2,5,5,4.9,4.9,5,1,0,0,1.25
3351,9/28/2024,Olve,10/8/2014,"Oslo, Norway",within a day,88%,13%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1000.00,t,9/28/2024,12/11/2022,6/30/2024,no reviews,f,7.09E+17,22287416,1,1,2,1,1,1,1,365,1,1,365,365,1,365,30,90,5,1,0,5,5,4.8,5,4.8,1,0,0,0.23
3352,9/28/2024,Lars,5/18/2016,10,within a day,100%,50%,f,t,f,Entire condo,Entire home/apt,1 bath,1996.00,t,9/28/2024,never,no reviews,no reviews,f,7.09E+17,72653037,1,1,2,1,1,1,2.1,365,5,5,365,365,5,365,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.23
3353,9/28/2024,Trine,9/4/2022,10,within an hour,100%,67%,f,t,t,Entire condo,Entire home/apt,1 bath,1114.00,t,9/28/2024,9/18/2022,8/26/2024,no reviews,f,7.09E+17,478119856,1,1,2,1,1,1,2,7,2,2,7,7,2,7,19,79,12,2,0,5,5,5,4.83,5,1,0,0,0.49
3354,9/28/2024,Astrid Sofie,6/3/2018,"Oslo, Norway",within a day,100%,9%,f,t,t,Entire condo,Entire home/apt,1 bath,1400.00,t,9/28/2024,9/10/2022,9/17/2023,no reviews,f,7.09E+17,193301233,1,1,2,1,1,1,2,365,2,2,365,365,2,365,14,74,8,0,0,5,5,4.88,5,5,1,0,0,0.32
3355,9/28/2024,Ronny,1/29/2020,10,within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,1020.00,t,9/28/2024,11/6/2022,9/8/2024,no reviews,f,7.09E+17,331800256,1.3,1.4,4,1,1,1,1,28,1,2,28,90,1.2,41.5,16,73,7.2,3.3,0.3,4.68,4.7,4.53,4.62,4.85,1,0,0,1
3356,9/28/2024,Christian,8/8/2021,"Oslo, Norway",within a few hours,100%,76%,t,t,t,Entire condo,Entire home/apt,1 bath,2549.00,t,9/28/2024,6/25/2023,9/22/2024,no reviews,f,7.09E+17,417510432,1,1,2,1,1,1,2,60,2,3,60,60,2.1,60,25,85,23,14,0.3,5,5,4.83,5,5,1,0,0,1.49
3357,9/28/2024,Sara Olivia,9/16/2015,10,within an hour,100%,61%,f,t,t,Entire condo,Entire home/apt,1 bath,1057.00,t,9/28/2024,8/10/2023,9/26/2024,no reviews,f,7.09E+17,44328029,1,1,2,1,1,1,2.1,60,5,5,60,60,5,60,3,61,13,10,0.3,4.85,4.69,4.77,4.85,4.85,1,0,0,0.94
3358,9/28/2024,Ann Helen,6/10/2015,"Oslo, Norway",within a day,86%,52%,f,t,t,Private room in condo,Private room,1 shared bath,847.00,t,9/28/2024,9/11/2022,9/8/2024,no reviews,f,7.10E+17,35501155,1.3,1.4,2,1,1,1,1,365,1,1,365,365,1,365,30,90,7.2,3.3,1,4.64,4.59,4.51,4.64,4.95,1,0,0,2.36
3359,9/28/2024,Anne,1/6/2016,"Oslo, Norway",within an hour,100%,93%,t,t,t,Entire home,Entire home/apt,1 bath,879.00,t,9/28/2024,10/20/2022,9/26/2024,no reviews,f,7.10E+17,53594435,1,1,3,1,1,2,1,22,1,2,187.4,188.8,1.4,189.2,23,76,7.2,3.3,0.3,4.83,4.96,4.83,4.9,4.87,1,0,0,2.2
3360,9/28/2024,Evelyn,1/15/2017,"Oslo, Norway",within a day,100%,50%,f,t,f,Entire townhouse,Entire home/apt,1.5 baths,1900.00,t,9/28/2024,10/10/2022,9/24/2023,no reviews,f,7.10E+17,111598484,1,1,6,1,3,3,2,60,2.3,2.7,187.4,188.8,2.4,189.2,0,0,3,0,0,5,4.67,5,5,5,1,0,0,0.13
3361,9/28/2024,Jonathan,5/9/2022,10,a few days or more,0%,0%,f,t,t,Camper/RV,Entire home/apt,Half-bath,1000.00,t,9/28/2024,never,no reviews,no reviews,f,7.10E+17,458281537,1,1,2,1,1,1,1,365,1,1,365,365,1,365,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.13
3362,9/28/2024,Carin,4/26/2014,"Oslo, Norway",within a day,50%,0%,f,t,t,Entire condo,Entire home/apt,1 bath,1000.00,t,9/28/2024,9/20/2022,9/23/2022,no reviews,f,7.10E+17,14752744,1,1,3,1,2,2,3,7,3,3,7,7,3,7,0,0,2,0,0,5,5,5,5,4.5,1,0,0,0.08
3363,9/28/2024,Renato,1/4/2016,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1300.00,t,9/28/2024,1/4/2023,1/4/2023,no reviews,f,7.10E+17,53242408,1,1,3,1,1,1,2,185.9,1,2,187.4,188.8,2,189.2,0,16,1,0,0,5,5,5,5,5,1,0,0,0.05
3364,9/28/2024,Ida Isabelle,1/22/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,9/18/2022,7/3/2023,no reviews,f,7.11E+17,11544398,1,2,6,1,3,0,2.1,15,6,6,15,15,2.4,15,0,0,12,0,0,4.83,4.75,4.83,5,4.83,1,0,0,0.49
3365,9/28/2024,Dennis,9/7/2022,"Oslo, Norway",a few days or more,14%,9%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1300.00,t,9/28/2024,6/8/2023,8/14/2023,no reviews,f,7.11E+17,478555706,1,1,2,1,1,1,2,65,2,2,65,65,2,65,27,87,2,0,0,5,5,5,4.5,4.5,1,0,0,0.13
3366,9/28/2024,Anine,11/13/2014,"Oslo, Norway",within an hour,100%,80%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,10/2/2022,7/24/2024,no reviews,f,7.11E+17,23684876,1,1,2,1,1,0,2,365,2,2,365,365,2,365,1,1,11,2,0,4.91,4.91,5,5,4.82,1,0,0,0.45
3367,9/28/2024,Tobias Prosch,9/8/2022,10,within an hour,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,9/30/2022,3/27/2023,no reviews,f,7.11E+17,478646640,1,1,2,1,1,0,3,185.9,3,3,187.4,188.8,3,189.2,0,0,7,0,0,4.14,4.57,4,4.71,5,1,0,0,0.29
3368,9/28/2024,Thomas Nasa,6/30/2018,"Oslo, Norway",within a few hours,86%,49%,f,t,t,Shared room in rental unit,Shared room,1 shared bath,600.00,t,9/28/2024,9/18/2022,9/16/2024,no reviews,f,7.12E+17,199053021,1,3,3,1,1,2,2,90,1,1,90,90,1,90,8,63,34,17,2,4.85,4.74,4.76,4.85,4.76,1,0,0,1.37
3369,9/28/2024,Sander,9/9/2022,"Oslo, Norway",within a day,100%,57%,f,t,f,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,9/18/2022,12/19/2023,no reviews,f,7.12E+17,478798240,1,1,2,1,1,0,1,365,1,1,365,365,1,365,0,0,7,2,0,5,5,4.71,4.86,4.86,1,0,0,0.28
3370,9/28/2024,Fredrik,1/23/2013,"Oslo, Norway",within an hour,100%,90%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,5/20/2023,8/4/2024,no reviews,f,7.12E+17,4814885,2,2,4,1,2,0,2,365,2,2,365,365,2,365,0,0,9,7,0,4.78,4.78,5,4.44,4.89,1,0,0,0.54
3371,9/28/2024,Svein,12/23/2018,"Oslo, Norway",within a few hours,100%,0%,f,t,t,Entire condo,Entire home/apt,1 bath,1600.00,t,9/28/2024,7/5/2023,10/1/2023,no reviews,f,7.12E+17,232066826,1,1,4,1,3,3,2,16,2,2,16,16,2,16,28,88,2,1,0,4.5,4.5,5,5,4.5,1,0,0,0.13
3372,9/28/2024,Orsolya,6/28/2021,"Oslo, Norway",within an hour,100%,89%,t,t,t,Entire condo,Entire home/apt,1.5 baths,2087.00,t,9/28/2024,1/2/2023,8/5/2024,no reviews,f,7.13E+17,409626871,1,1,2,1,1,1,2,365,2,2,365,365,2,365,29,86,16,12,0,5,5,4.88,5,5,1,0,0,0.75
3373,9/28/2024,Aina Ebube Ijeabuonwu,5/27/2018,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,10/9/2022,9/23/2024,no reviews,f,7.13E+17,191932717,1,1,2,1,1,0,3,185.9,2,3,187.4,188.8,3,189.2,0,0,20,7,2,4.85,4.85,4.75,4.85,4.75,1,0,0,0.83
3374,9/28/2024,Marianne,8/12/2016,"Oslo, Norway",within an hour,100%,99%,t,t,t,Entire condo,Entire home/apt,1 bath,2357.00,t,9/28/2024,10/2/2022,9/8/2024,no reviews,f,7.13E+17,89557030,1.3,1.4,5,1,2,3,2,365,2,2,365,365,2,365,3,44,34,11,1,4.94,4.97,4.79,4.88,4.82,1,0,0,1.4
3375,9/28/2024,Katharina Dahl,9/10/2022,10,within a day,75%,44%,f,t,f,Entire condo,Entire home/apt,1 bath,1600.00,t,9/28/2024,10/17/2022,8/25/2024,no reviews,f,7.13E+17,478951542,1,1,3,1,2,2,2,21,2,2,21,21,2,21,12,40,20,4,0,4.95,4.95,4.95,4.9,4.9,1,0,0,0.84
3376,9/28/2024,Rikke,9/28/2015,"Oslo, Norway",within a day,100%,56%,f,t,t,Entire condo,Entire home/apt,1 bath,3000.00,t,9/28/2024,10/9/2022,8/9/2024,no reviews,f,7.13E+17,45321698,1,1,5,1,3,2,3,10,3,3,10,10,3,10,27,87,12,3,0,4.92,4.92,4.83,4.83,4.83,1,0,0,0.5
3377,9/28/2024,Ida Karoline Jørgenvåg,4/22/2018,"Oslo, Norway",within an hour,100%,99%,t,t,t,Entire condo,Entire home/apt,1 bath,1250.00,t,9/28/2024,4/30/2023,9/11/2024,no reviews,f,7.14E+17,185675386,2,2,2,1,1,1,2,29,2,2,29,29,2,29,6,16,7.2,3.3,2,4.93,4.92,4.93,4.67,4.81,1,0,0,1
3378,9/28/2024,Naoual,11/30/2021,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,2076.00,t,9/28/2024,5/26/2023,7/4/2023,no reviews,f,7.14E+17,434143095,1.3,1.4,5,1,2,3,3,50,3,3,187.4,188.8,3,189.2,30,90,3,0,0,5,5,5,4.67,5,1,0,0,0.18
3379,9/28/2024,Lukas,3/14/2016,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,1550.00,t,9/28/2024,9/19/2022,10/2/2022,no reviews,f,7.14E+17,62952997,1,1,2,1,1,1,2,365,2,2,365,365,2,365,28,88,2,0,0,5,5,4,5,4.5,1,0,0,0.08
3380,9/28/2024,Thomas,9/12/2022,10,within an hour,100%,50%,f,t,f,Entire condo,Entire home/apt,1 bath,1350.00,t,9/28/2024,11/4/2022,6/3/2024,no reviews,t,7.14E+17,479232062,1,1,2,1,1,1,3,7,3,3,7,7,3,7,30,90,4,1,0,5,5,5,5,5,1,0,0,0.17
3381,9/28/2024,Susanna,7/8/2019,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire guest suite,Entire home/apt,1 bath,990.00,t,9/28/2024,1/31/2023,9/19/2024,no reviews,f,7.14E+17,274613656,1,1,2,1,1,1,2,21,2,4,187.4,188.8,2.1,189.2,13,55,7.2,3.3,0.3,4.9,4.94,4.97,4.94,4.86,1,0,0,3.46
3382,9/28/2024,Jardar,5/22/2019,"Oslo, Norway",within a day,50%,0%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,10/9/2022,7/3/2023,no reviews,f,7.15E+17,263429994,1,2,2,1,1,0,2.1,20,2.3,2.7,20,20,2.4,20,0,0,12,0,0,5,5,5,4.75,4.83,1,0,0,0.5
3383,9/28/2024,Pia Fjeld Møller,9/14/2022,"Oslo, Norway",within a day,100%,50%,f,t,f,Entire condo,Entire home/apt,1 bath,966.00,t,9/28/2024,8/27/2023,10/20/2023,no reviews,f,7.16E+17,479439915,1,1,2,1,1,1,2,14,2,3,14,14,2,14,0,0,2,1,0,5,5,5,5,5,1,0,0,0.15
3384,9/28/2024,Isabelle,1/7/2018,"Bergen, Norway",within an hour,100%,67%,f,t,t,Entire condo,Entire home/apt,1 bath,1678.00,t,9/28/2024,10/2/2022,7/28/2024,no reviews,f,7.16E+17,166371878,1,1,4,1,2,2,3,14,3,3,187.4,188.8,3,189.2,0,19,4,1,0,5,4.75,5,4.75,4.5,1,0,0,0.16
3385,9/28/2024,Alexander,5/21/2016,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,2200.00,t,9/28/2024,10/6/2022,8/27/2023,no reviews,f,7.16E+17,73147552,1,1,2,1,1,1,2,365,2,2,365,365,2,365,29,89,11,0,0,5,5,5,4.91,5,1,0,0,0.46
3386,9/28/2024,Thea,1/22/2022,10,within a day,100%,55%,f,f,t,Entire home,Entire home/apt,2 baths,2357.00,t,9/28/2024,7/2/2023,9/8/2024,no reviews,f,7.16E+17,441596382,1,1,3.2,1,3,1.2,2,30,1,2,30,30,2,30,20,77,8,5,1,4.88,4.88,4.75,4.88,4.88,1,0,0,0.53
3387,9/28/2024,Sebastian,3/9/2022,"Oslo, Norway",within a few hours,100%,38%,f,t,t,Entire condo,Entire home/apt,1 bath,1224.00,t,9/28/2024,9/2/2023,11/30/2023,no reviews,f,7.16E+17,448774311,1,1,2,1,1,1,2,120,2,2,120,120,2,120,12,43,2,1,0,5,5,5,5,5,1,0,0,0.15
3388,9/28/2024,Erlend,5/31/2018,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,900.00,t,9/28/2024,9/25/2022,8/26/2024,no reviews,f,7.16E+17,192640312,1,1,2,1,1,2,3,30,5,5,187.4,188.8,5,189.2,17,51,12,3,0,4.83,4.92,4.92,5,4.92,1,0,0,0.49
3389,9/28/2024,Hilde Maren,1/20/2013,"Oslo, Norway",within a day,58%,46%,f,t,t,Entire condo,Entire home/apt,1 bath,1267.00,t,9/28/2024,12/6/2022,8/17/2023,no reviews,f,7.16E+17,4773540,1.3,1.4,3.2,1,2,3,2.1,730,2.3,2.7,730,730,2.4,730,0,0,18,0,0,4.72,4.67,4.67,4.22,4.78,1,0,0,0.81
3390,9/28/2024,Faizan,5/31/2019,"Oslo, Norway",within a day,100%,50%,f,t,f,Private room in condo,Private room,1 shared bath,1490.00,t,9/28/2024,never,no reviews,no reviews,t,7.17E+17,265453691,1,1,1,1,1,1,1,365,1,1,365,365,1,365,30,90,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.81
3391,9/28/2024,Elise,1/3/2016,"Oslo, Norway",within an hour,100%,50%,f,t,t,Private room in condo,Private room,1 shared bath,1390.00,t,9/28/2024,5/1/2023,8/21/2023,no reviews,f,7.17E+17,53138795,2,2,2,1,1,1,2,185.9,2,2,187.4,188.8,2,189.2,30,90,7,0,0,4.86,4.71,4.86,4.86,5,1,0,0,0.41
3392,9/28/2024,Daniel,9/15/2022,"Oslo, Norway",a few days or more,20%,44%,f,t,f,Entire home,Entire home/apt,2.5 baths,3200.00,t,9/28/2024,10/25/2022,5/20/2024,no reviews,f,7.17E+17,479644006,1,2,3.2,1,1.4,1.2,2,10,2,2,10,10,2,10,27,87,8,1,0,4.5,4.38,3.88,4.75,4.63,1,0,0,0.34
3393,9/28/2024,Øyvind,10/21/2016,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,1100.00,t,9/28/2024,never,no reviews,no reviews,f,7.17E+17,100604729,1,1,2,1,1,1,2,730,2,2,730,730,2,730,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.34
3394,9/28/2024,Naoual,11/30/2021,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,2153.00,t,9/28/2024,10/16/2022,6/15/2023,no reviews,f,7.17E+17,434143095,1.3,1.4,4,1,2,1.2,3,730,3,3,187.4,188.8,3,189.2,13,57,3,0,0,4.67,5,5,5,4.67,1,0,0,0.13
3395,9/28/2024,Serveh,12/12/2021,"Oslo, Norway",within a day,100%,0%,f,t,f,Entire condo,Entire home/apt,1.5 baths,1600.00,t,9/28/2024,never,no reviews,no reviews,f,7.17E+17,435735530,2,2,2,1,0,2,1,365,1,1,365,365,1,365,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.13
3396,9/28/2024,Per Kristian,9/14/2022,10,a few days or more,0%,50%,f,t,f,Entire rental unit,Entire home/apt,1 bath,2071.00,t,9/28/2024,11/5/2022,11/5/2022,no reviews,f,7.17E+17,479481646,1,1,2,1,1,1,2,185.9,2,2,187.4,188.8,2,189.2,28,88,1,0,0,5,5,5,5,5,1,0,0,0.04
3397,9/28/2024,Ellen,5/22/2016,"Oslo, Norway",within an hour,100%,93%,f,t,t,Entire condo,Entire home/apt,1 bath,2600.00,t,9/28/2024,9/25/2022,9/24/2024,no reviews,f,7.17E+17,73365868,3,3,6,1,2,3,3,29,3,5,29,29,4.5,29,20,57,7.2,3.3,2,4.97,4.9,4.9,4.83,4.92,1,0,0,2.45
3398,9/28/2024,Astri Marie,7/6/2012,"Oslo, Norway",within a day,91%,83%,t,t,t,Entire condo,Entire home/apt,1 bath,1409.00,t,9/28/2024,9/29/2022,9/8/2024,no reviews,f,7.17E+17,2847998,1,1,4,1,2,2,2,29,2,2,29,29,2,29,9,65,7.2,3.3,0.3,4.84,4.84,4.8,4.85,4.98,1,0,0,1
3399,9/28/2024,Odd,9/10/2017,10,within a day,100%,50%,f,t,t,Entire loft,Entire home/apt,1 bath,953.00,t,9/28/2024,never,no reviews,no reviews,t,7.17E+17,150008519,1,1,2,1,0,1,2.1,9,2.3,2.7,9,9,2.4,9,30,90,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1
3400,9/28/2024,Ilkka,9/1/2022,10,within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,829.00,t,9/28/2024,9/23/2022,6/30/2024,no reviews,f,7.18E+17,477717611,1,2,1,1,1,1,3,14,3,3,187.4,188.8,3,189.2,30,90,22,5,0,4.73,4.77,4.82,4.73,4.86,1,0,0,0.9
3401,9/28/2024,Rebecca,2/5/2013,"Oslo, Norway",within a few hours,100%,38%,f,t,t,Entire villa,Entire home/apt,2 baths,4500.00,t,9/28/2024,6/28/2023,7/14/2024,no reviews,f,7.18E+17,4977287,1,3,7,1,3,1.2,2.1,100,5,5,100,100,5,100,7,15,5,1,0,5,5,4.8,5,4.8,1,0,0,0.33
